State,Year,County,Total,Commissioned Male ,Commissioned Female ,Civilian Male ,Civilian Female ,Arson,Arsons Arrests,Juvenile Arsons Arrests,Aggravated Assault,Aggravated Assaults Arrests,Juvenile Aggravated Assault Arrests,Rape,Rape Arrests,Juvenile Rape Arrests,Burglary,Burglary Arrests,Juvenile Burglary Arrests,Murder,Murder Arrests,Juvenile Murder Arrests,Robbery,Robbery Arrests,Juvenile Robbery Arrests,Drug Violation Arrests,Juvenile Drug Violation Arrests,Total Arrests,Total Juvenile Arrests,Juvenile Theft Arrests,Theft Arrests,Theft,Population,Commissioned Total,Civilian Total,Total Employees,Total Population,Female Population (0-11),Female Population (12-17),Female Population (18-39),Female Population (40+),Total Female Population,Male Population (0-11),Male Population (12-17),Male Population (18-39),Male Population (40+),Total Male Population,Animal Cruelty,Bribery,Destruction of Property,Drug Violation,Extortion,Counterfeiting or Forgery,Gambling Violation,Human Trafficking,Kidnapping,Man Slaughter,Non Forcibly Sex,Pornography,Total Property Crime,Prostitution,Total Person Crime,Total Societal Crime,No Contact Order Violation,Weapon Violation,Other Crimes Arrests,Animal Cruelty Arrests,Bribery Arrests,Destruction of Property Arrests,Extortion Arrests,Counterfeiting or Forgery Arrests,Gambling Violation Arrests,"Group B offense Arrests (driving under influence,  liquor violation etc)",Hack or Computer Invasion Arrests,Human Trafficking Arrests,Kidnapping Arrests,Manslaughter Arrests,Non Forcibly Sex Arrests,Pornography Arrests,Prostitution Arrests,No Contact Order Violation Arrests,Weapon Violation Arrests,Aggravated Assaults Sentenced,Burglary Sentenced,Drug Violation Sentenced,Manslaughter Sentenced,Murder Sentenced,Other Crimes Sentenced,Other Property Crimes Sentenced,Robbery Sentenced,Sex Crime Sentences,Total Sentenced,Unknown Crimes Sentenced,Juvenile Other Felony Crimes Sentenced,Juvenile Animal Cruelty Arrests,Juvenile Bribery Arrests,Juvenile Destruction of Property Arrests,Juvenile Extortion Arrests,Juvenile Counterfeiting or Forgery Arrests,"Juvenile Group B offense Arrests (driving under influence,  liquor violation etc)",Juvenile Hack or Computer Invasion Arrests,Juvenile Kidnapping Arrests,Juvenile Manslaughter Arrests,Juvenile Non Forcibly Sex Arrests,Juvenile Pornography Arrests,Juvenile Prostitution Arrests,Juvenile No Contact Order Violation Arrests,Juvenile Weapon Violation Arrests,FIPS Code
Washington,2008,SNOHOMISH,22635,829,82,70,191,136,16,8,857,432,75,230,95,27,4289,292,108,7,8,0,488,123,36,1567,242,14637,3374,1118,2510,16628,679690,911,261,1172,696600,57753,29635,105075,155234,347696,60798,30973,111092,146040,348904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,38,210,13,8,35,315,30,82,901,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53061
Washington,2005,FRANKLIN,2422,81,3,2,12,6,0,1,62,36,12,20,8,1,480,33,52,0,0,0,33,18,9,216,37,2902,687,129,182,1821,60500,84,14,98,60500,6453,3112,8791,10534,28893,7027,3490,10194,10897,31607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,50,1,3,5,8,5,9,98,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53021
Washington,2010,KITSAP,7513,232,28,7,49,58,6,1,718,285,35,164,46,3,1656,204,37,2,8,0,115,71,5,596,67,7165,712,119,624,4800,248300,260,56,316,248300,19251,10158,33102,59687,122199,20499,10740,38315,56548,126101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,14,87,1,0,10,54,14,46,319,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53035
Washington,1990,COWLITZ,3450,124,2,1,26,21,0,0,137,51,0,63,23,0,691,85,0,0,0,0,30,11,0,202,0,4428,0,0,462,2508,83600,126,27,153,82119,7409,3574,13188,17401,41572,7803,3725,13146,15873,40547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,33,2,0,2,12,12,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53015
Washington,2013,OKANOGAN,1802,85,7,3,20,4,0,0,345,201,6,15,4,0,281,40,1,5,1,0,9,6,0,47,10,1168,102,45,134,706,41567,92,23,115,41500,3141,1460,4637,11306,20546,3368,1600,4877,11111,20954,0,0,275,92,0,16,0,0,1,0,1,0,1291,0,382,129,15,37,0,0,0,23,0,3,0,687,0,0,0,0,1,0,0,7,14,19,8,11,1,2,4,16,0,8,69,0,0,0,0,2,0,0,35,0,0,0,0,0,0,0,3,53047
Washington,2015,PEND OREILLE,732,27,1,11,15,1,1,0,188,67,0,15,1,0,108,8,0,0,0,0,1,0,0,18,0,180,0,0,14,226,13240,28,26,54,13240,792,440,1288,3999,6518,822,497,1305,4099,6722,0,0,76,63,0,0,0,0,0,0,0,2,412,0,234,86,31,21,0,0,0,7,0,0,0,50,0,0,2,0,0,0,0,7,5,5,1,2,0,1,2,6,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53051
Washington,1996,ISLAND,1500,61,6,7,28,18,1,0,45,30,0,13,5,0,325,18,0,3,0,0,10,5,0,105,0,1742,0,0,93,1086,70300,67,35,102,67856,5920,2744,9842,14817,33325,6314,2967,11836,13417,34531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53029
Washington,2001,BENTON,6117,191,13,7,41,65,4,0,255,137,0,43,17,0,889,113,0,2,0,0,59,21,0,487,0,8883,0,0,633,4804,144800,204,48,252,144800,13480,7379,20739,31229,72826,13998,7812,20589,29575,71974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,103,3,2,29,38,9,13,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53005
Washington,1996,SAN JUAN,317,18,1,2,5,0,0,0,2,0,0,0,0,0,75,4,0,0,0,0,0,0,0,15,0,188,0,0,18,240,12400,19,7,26,12592,802,441,1309,3860,6413,834,485,1251,3606,6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53055
Washington,2004,PACIFIC,973,31,1,1,7,6,0,0,37,21,0,4,1,0,365,31,0,0,0,0,4,3,0,74,0,761,0,0,97,557,20045,32,8,40,21000,1219,828,1910,6626,10583,1289,917,2061,6151,10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,0,1,5,1,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53049
Washington,2013,LINCOLN,334,18,1,8,4,1,0,0,61,40,8,8,1,1,52,14,4,0,0,0,0,0,0,14,3,187,47,5,15,115,10675,19,12,31,10675,712,433,1025,3176,5346,723,422,1057,3126,5329,0,0,50,36,0,0,0,0,1,0,0,0,218,0,72,44,2,8,0,0,0,7,0,0,0,84,0,0,2,0,0,0,0,2,8,0,4,1,0,0,0,2,0,1,8,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,1,53043
Washington,2017,PEND OREILLE,606,28,2,12,11,3,2,0,147,60,5,13,2,0,84,1,0,0,0,0,0,0,0,21,0,160,6,0,17,208,13370,30,23,53,13370,794,433,1293,4044,6564,819,479,1326,4182,6806,0,0,56,50,0,3,0,0,0,0,3,0,354,0,190,62,27,12,0,0,0,4,0,0,0,42,0,0,0,0,0,0,0,9,2,1,2,1,0,0,1,3,1,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53051
Washington,1999,THURSTON,7763,226,25,20,66,48,4,0,357,62,0,110,27,0,1701,118,0,4,1,0,93,39,0,784,0,5726,0,0,674,5450,202700,251,86,337,205557,16583,9134,31422,47674,104810,17422,9959,31255,42105,100747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,52,0,1,15,52,12,17,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53067
Washington,1990,STEVENS,853,41,1,5,7,0,0,0,24,27,0,8,4,0,226,35,0,2,3,0,1,1,0,31,0,869,0,0,83,592,30600,42,12,54,30948,3104,1631,4522,6237,15494,3314,1739,4249,6152,15454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53065
Washington,2000,WAHKIAKUM,70,7,0,0,1,0,0,0,1,2,0,0,0,0,21,4,0,0,0,0,0,0,0,3,0,176,0,0,4,48,3900,7,1,8,3824,254,179,390,1088,1911,282,181,396,1054,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53069
Washington,1999,COWLITZ,5512,132,10,5,23,71,3,0,240,112,0,35,23,0,1047,110,0,5,8,0,55,10,0,201,0,4024,0,0,499,4059,94210,142,28,170,92700,8096,4201,12976,21465,46739,8422,4487,13181,19871,45961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,54,0,1,13,42,7,16,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53015
Washington,1999,KITTITAS,1788,63,6,13,19,9,2,0,42,46,0,15,6,0,348,38,0,1,1,0,7,2,0,146,0,1762,0,0,176,1366,32400,69,32,101,34538,2294,1248,6755,7075,17364,2354,1353,6851,6620,17174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,1,0,6,3,3,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53037
Washington,1993,LEWIS,2853,92,3,1,21,24,6,0,115,63,0,25,8,0,622,102,0,3,1,0,19,11,0,107,0,2722,0,0,380,2045,62900,95,22,117,62798,5743,2954,8878,14245,31825,6000,3258,8847,12863,30973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,17,1,4,4,5,6,12,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53041
Washington,2013,STEVENS,1720,55,3,2,12,2,1,0,428,190,10,44,3,0,277,18,1,2,2,0,6,5,0,16,6,611,38,9,107,578,43800,58,14,72,43800,2874,1797,4587,12654,21913,3090,1878,4682,12237,21887,0,0,172,58,0,8,0,0,4,0,0,2,1043,0,606,71,128,11,0,0,0,15,0,3,0,219,0,0,1,0,0,0,0,21,10,10,7,1,0,0,6,19,0,5,50,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,53065
Washington,2001,DOUGLAS,1274,39,2,5,11,5,0,0,39,21,0,14,4,0,302,30,0,0,0,0,0,0,0,81,0,1063,0,0,174,914,32675,41,16,57,32800,3064,1638,4452,7386,16540,3167,1707,4453,6936,16260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,18,0,1,6,9,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53017
Washington,2001,YAKIMA,13288,318,24,49,95,116,12,0,320,175,0,109,50,0,3194,182,0,10,12,0,163,59,0,762,0,9072,0,0,1214,9376,224500,342,144,486,224500,23123,11350,32663,45294,112430,24195,12088,34754,41032,112070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,43,71,9,6,11,54,24,24,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53077
Washington,1991,DOUGLAS,935,31,3,4,8,7,0,0,39,30,0,21,5,0,193,16,0,0,0,0,6,6,0,31,0,1076,0,0,221,669,27297,34,12,46,27033,2650,1204,4202,5390,13449,2761,1308,4387,5127,13584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,1,0,4,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53017
Washington,1996,KLICKITAT,622,30,1,3,11,2,0,0,46,34,0,8,6,0,145,24,0,0,0,0,3,1,0,59,0,768,0,0,44,418,18700,31,14,45,18312,1672,919,2378,4165,9135,1698,989,2387,4102,9177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53039
Washington,2020,STEVENS,1313,56,5,19,28,2,1,0,368,143,0,20,7,0,138,18,0,2,2,0,4,4,0,12,1,622,6,2,39,365,45929,61,47,108,45920,2874,1660,4815,13589,22938,3014,1794,4942,13233,22982,1,0,193,50,1,10,0,0,4,0,0,4,713,0,527,73,133,18,0,0,0,15,0,0,0,347,0,0,4,0,0,0,0,17,13,9,0,19,2,0,10,20,1,4,65,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,53065
Washington,2002,KLICKITAT,601,33,0,8,21,4,0,0,39,33,0,2,4,0,143,22,0,0,0,0,2,0,0,71,0,937,0,0,55,411,19300,33,29,62,19300,1586,956,2211,4911,9665,1579,990,2234,4830,9635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,1,0,2,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53039
Washington,1997,WAHKIAKUM,89,7,0,0,2,0,0,0,4,2,0,2,1,0,24,6,0,1,1,0,0,0,0,8,0,131,0,0,3,58,3900,7,2,9,3883,279,184,415,1064,1944,304,187,428,1021,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53069
Washington,1995,SKAGIT,6410,140,6,8,47,43,8,0,73,37,0,40,21,0,884,119,0,3,3,0,32,9,0,355,0,5133,0,0,1011,5335,93100,146,55,201,93584,8230,4170,13555,21362,47319,8606,4357,13839,19460,46265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,30,1,1,5,19,2,24,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53057
Washington,2005,ASOTIN,660,26,2,0,3,4,1,0,30,15,2,6,2,0,60,12,8,1,3,0,7,5,0,118,6,1378,196,38,59,552,20900,28,3,31,20900,1535,904,2722,5778,10938,1709,879,2525,4850,9962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,23,0,0,4,8,1,2,57,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53003
Washington,2007,PACIFIC,705,32,0,0,9,1,0,1,22,15,1,6,4,0,231,10,0,0,0,0,2,0,0,84,1,750,48,13,30,443,20560,32,9,41,21600,1209,818,1924,6922,10874,1277,911,2082,6454,10726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,29,0,0,1,9,0,4,59,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53049
Washington,1994,WHATCOM,7982,202,18,12,71,51,6,0,253,157,0,99,25,0,1498,84,0,6,2,0,60,22,0,356,0,7443,0,0,902,6015,145000,220,83,303,145580,12150,6012,26309,29380,73836,12715,6350,25870,26814,71744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,15,3,1,1,13,10,10,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53073
Washington,2008,LEWIS,2911,96,5,3,30,22,7,4,137,108,12,34,13,2,540,113,26,1,1,0,32,22,1,311,22,3474,427,86,384,2145,74700,101,33,134,74700,5550,3269,8962,19821,37602,5735,3648,9224,18489,37098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,60,2,3,10,24,4,29,182,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53041
Washington,1997,ISLAND,1404,68,6,7,11,6,0,0,41,20,0,11,11,0,339,21,0,2,1,0,5,2,0,86,0,1840,0,0,123,1000,71600,74,18,92,68967,5940,2826,9841,15391,33997,6355,3058,11656,13903,34970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,1,0,1,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53029
Washington,1991,FERRY,171,10,2,1,7,0,0,0,14,12,0,15,3,0,41,7,0,1,1,0,0,0,0,8,0,262,0,0,15,100,6500,12,8,20,6409,635,337,917,1184,3072,656,390,1001,1287,3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53019
Washington,2000,LINCOLN,174,21,0,2,7,1,0,0,9,2,0,12,2,0,60,20,0,0,0,0,1,3,0,60,0,328,0,0,19,91,10000,21,9,30,10184,739,487,1058,2850,5134,841,507,1017,2685,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53043
Washington,2015,DOUGLAS,1793,44,4,1,7,5,2,0,282,127,20,12,2,0,173,14,4,1,1,0,4,2,0,72,27,750,110,25,113,736,39805,48,8,56,39990,3281,1692,5276,9705,19955,3416,1823,5478,9318,20035,0,0,256,150,0,20,0,0,3,0,7,1,1194,0,407,192,102,41,0,0,0,32,0,6,0,319,0,0,2,0,2,0,0,44,12,9,2,14,2,1,4,9,1,1,43,0,0,0,0,11,0,0,18,0,0,0,2,1,0,0,2,53017
Washington,2009,KITTITAS,1784,84,3,20,25,6,2,0,44,17,4,16,6,2,389,34,8,0,1,0,11,13,0,284,24,2517,219,67,169,1318,39900,87,45,132,39900,2338,1270,7605,8823,20036,2386,1373,7701,8403,19864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,12,3,8,38,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53037
Washington,1992,CLALLAM,2443,89,2,16,34,34,1,0,67,46,0,30,12,0,438,40,0,1,1,0,14,9,0,108,0,2153,0,0,259,1859,60000,91,50,141,58776,4639,2277,7668,14936,29523,4967,2429,8274,13581,29253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,3,1,2,3,0,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53009
Washington,2005,PACIFIC,1029,33,0,0,7,4,0,0,35,23,0,5,2,0,307,30,0,2,2,0,4,1,0,79,6,809,79,14,103,672,20325,33,7,40,21300,1218,829,1913,6771,10731,1288,922,2064,6296,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,0,2,0,11,1,1,44,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53049
Washington,2005,SKAGIT,8705,157,17,29,60,56,8,3,126,65,8,60,38,3,1592,159,104,3,4,0,52,27,2,274,73,4482,1005,244,893,6816,110900,174,89,263,110900,8600,4895,14404,28033,55933,8973,5151,14957,25883,54967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,45,6,2,11,65,4,13,199,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53057
Washington,1997,LEWIS,3607,104,4,2,23,16,2,0,142,116,0,38,9,0,734,113,0,2,2,0,30,14,0,270,0,4392,0,0,455,2645,68300,108,25,133,67350,5817,3264,8882,16051,34017,6054,3646,8976,14650,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,31,4,1,13,17,3,14,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53041
Washington,2018,STEVENS,1127,52,5,18,25,3,0,0,358,57,11,20,1,0,119,11,0,1,0,0,1,1,0,3,0,288,20,2,30,278,45030,57,43,100,45030,2855,1646,4774,13242,22518,3002,1767,4882,12861,22512,0,0,163,52,0,6,0,0,7,0,0,1,570,0,491,66,105,13,0,0,0,4,0,0,0,172,0,0,1,0,0,0,0,5,3,7,15,11,2,0,2,12,0,3,52,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,53065
Washington,2000,LEWIS,3281,101,4,2,24,20,7,0,133,100,0,45,13,0,737,122,0,7,6,0,32,19,0,366,0,4505,0,0,323,2307,69000,105,26,131,68600,5558,3244,8756,17037,34595,5769,3634,8903,15699,34005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,41,49,1,0,41,37,4,17,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53041
Washington,2013,CLARK,19582,352,49,22,90,78,12,2,3762,1457,216,211,26,2,2129,234,38,3,1,0,197,111,13,545,71,11689,908,171,1364,8972,435999,401,112,513,435500,34734,18736,60964,106006,220438,36416,19828,60254,98565,215062,0,0,2219,938,5,302,0,0,24,1,21,11,13902,3,4589,1091,567,139,0,0,0,248,1,56,0,7242,0,0,12,1,3,1,0,326,49,172,39,164,2,2,52,165,40,41,694,17,0,0,0,62,0,2,312,0,0,0,1,0,0,3,15,53011
Washington,2005,GARFIELD,96,7,0,0,5,1,0,0,5,0,0,1,0,0,9,1,4,0,0,0,0,0,0,22,1,203,36,5,8,80,2400,7,5,12,2400,159,120,229,704,1209,168,141,218,665,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53023
Washington,2016,CHELAN,3756,90,5,5,20,7,2,0,645,430,60,39,15,3,364,63,7,0,0,0,15,8,3,238,41,2061,235,62,326,1645,75986,95,25,120,75910,5686,2918,9141,20280,38025,6208,3087,9463,19127,37885,0,0,267,426,1,39,0,1,19,1,8,4,2338,9,913,505,200,66,0,0,0,66,0,6,0,728,0,0,17,0,0,0,9,132,21,16,6,35,0,0,12,14,0,3,86,0,0,0,0,11,0,0,41,0,0,1,1,0,0,0,5,53007
Washington,1990,FRANKLIN,3228,59,1,0,13,10,2,0,149,60,0,18,5,0,764,54,0,5,2,0,47,17,0,237,0,2988,0,0,437,2235,34600,60,13,73,37473,4359,1939,5916,6049,18263,4601,2118,6626,5865,19210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,96,0,2,6,7,8,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53021
Washington,2020,ADAMS,1091,36,0,12,15,3,0,0,193,77,13,23,6,1,95,15,2,1,1,0,3,2,0,20,12,291,69,5,36,343,20457,36,27,63,20450,2476,1216,2904,3495,10091,2506,1284,3058,3511,10359,0,0,296,76,0,4,0,0,1,0,0,0,744,0,253,94,35,18,0,0,0,12,0,0,0,105,0,0,2,0,0,0,0,8,7,3,0,2,0,0,1,2,0,2,10,0,0,0,0,14,0,0,14,0,8,0,0,0,0,0,0,53001
Washington,2007,KITSAP,7374,242,28,9,53,64,2,1,743,307,46,200,43,6,1567,205,46,1,2,0,105,62,13,923,57,7744,911,144,614,4694,244800,270,62,332,244800,19088,10615,32968,57863,120533,20345,11256,38215,54451,124267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,18,142,3,5,16,87,5,38,408,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53035
Washington,2014,SKAGIT,9433,162,14,32,52,20,6,2,1334,620,85,100,34,10,982,119,15,3,0,0,36,33,0,263,65,3338,438,87,1003,3978,119500,176,84,260,119500,8916,4494,15318,31547,60275,9086,4601,16054,29484,59225,0,0,1425,958,1,59,0,0,17,0,4,11,6501,1,1820,1112,362,142,0,0,0,88,1,17,0,911,0,0,17,0,1,2,0,200,23,41,13,54,5,3,19,76,8,22,241,0,0,0,0,25,0,0,141,0,0,0,0,0,0,3,5,53057
Washington,1997,KITSAP,10529,210,16,9,38,68,6,0,678,265,0,187,49,0,2201,151,0,5,2,0,101,34,0,463,0,9728,0,0,885,7289,229400,226,47,273,228181,20329,10427,33765,47675,112203,21714,11215,38673,44384,115978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,60,2,4,9,37,20,27,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53035
Washington,1998,SNOHOMISH,22865,611,63,64,135,169,26,0,849,359,0,407,90,0,4393,293,0,9,7,0,412,83,0,1423,0,15979,0,0,1708,16626,554260,674,199,873,576165,52723,25794,93121,116093,287744,55731,27216,97363,108091,288421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,46,146,6,13,15,100,45,56,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53061
Washington,1999,SNOHOMISH,21040,639,69,60,151,159,15,0,715,285,0,439,98,0,3716,236,0,11,9,0,344,82,0,1226,0,14008,0,0,1515,15656,569000,708,211,919,591590,53464,26496,94349,121036,295353,56472,27942,99047,112772,296237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,46,136,9,12,36,90,24,55,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53061
